id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1656732607206539264,"2. La simulación del #INSABI que costó 300 mil millones de pesos y dejó sin atención médica a 15 millones de mexicanos.

3. El sobrecosto de la refinería #DosBocas por 80 mil millones de pesos.",https://x.com/RobertoMadrazo_/status/1656732607206539264,tweet,Roberto Madrazo,@RobertoMadrazo_,13,1,251,921,16357,2,2023-05-11 12:46:48,,
1656732605499461632,"Si quieren hablar de fraudes, hablemos de los fraudes de este gobierno:

1. La cancelación de #Texcoco que nos costó 200 mil millones de pesos y a la fecha no se han presentado las pruebas de corrupción que justificaban su cancelación.",https://x.com/RobertoMadrazo_/status/1656732605499461632,tweet,Roberto Madrazo,@RobertoMadrazo_,747,87,2425,5745,225010,84,2023-05-11 12:46:48,,
1656448539428372480,https://t.co/wsoAIZ9RuK,https://x.com/RobertoMadrazo_/status/1656448539428372480,tweet,Roberto Madrazo,@RobertoMadrazo_,7,0,33,114,1890,1,2023-05-10 17:58:01,,
1656433940230729728,"La reconstrucción del estadio de béisbol de los #Olmecas de Tabasco llegó tarde, con sobrecostos, con una menor capacidad de aforo y sin estacionamiento. 

El responsable de esta “obra” de 257 millones de pesos es @MeyerFalcon el titular de la #SEDATU.",https://x.com/RobertoMadrazo_/status/1656433940230729728,tweet,Roberto Madrazo,@RobertoMadrazo_,31,4,392,913,24668,1,2023-05-10 17:00:01,,
1656397813973127169,"Toda mi solidaridad en esta fecha con las #MadresBuscadoras…. pues a pesar de que el gobierno les falló, las desprotegió, las ignoró, e incluso, las intimidó… su lucha por reencontrarse con sus hijas e hijos es incansable.",https://x.com/RobertoMadrazo_/status/1656397813973127169,tweet,Roberto Madrazo,@RobertoMadrazo_,17,1,70,161,3264,0,2023-05-10 14:36:27,,
1656345949952671750,"La Ministra Piña no amparó al #GüeroPalma, si no un juez federal… los jueces gozan de autonomía, algo que no entenderías. 

Por cierto, ya puedes borrar el tuit. Volvieron a dictar prisión al narcotraficante por otros cargos.",https://x.com/RobertoMadrazo_/status/1656345949952671750,tweet,Roberto Madrazo,@RobertoMadrazo_,44,3,87,191,6626,1,2023-05-10 11:10:22,,
1656327563289976836,"López Obrador desdeña a #NormaPiña… 

Pero mientras que ella recibe el Premio de Derechos Humanos 2023 por la @IntlWomenJudges … a él lo condecora el violador serial de derechos humanos y dictador de Cuba Miguel Díaz-Canel. https://t.co/Zpl4OeAbnb",https://x.com/RobertoMadrazo_/status/1656327563289976836,tweet,Roberto Madrazo,@RobertoMadrazo_,103,32,572,976,17219,5,2023-05-10 09:57:18,https://pbs.twimg.com/media/Fvx1I2HWAAEZLgP.jpg,
1656304937025040390,"Los granaderos de @Claudiashein impidieron el acceso a diputados de la oposición al Congreso de la CDMX para aprobar la #LeyGodoy

Con esta ley @ErnestinaGodoy_ podrá reelegirse como fiscal por 4 años más... y así, seguir encubriendo a Sheinbaum y persiguiendo a sus opositores",https://x.com/RobertoMadrazo_/status/1656304937025040390,tweet,Roberto Madrazo,@RobertoMadrazo_,15,1,180,370,4719,1,2023-05-10 08:27:24,,
1656290780154322944,@JTrianaT I rest my case @JTrianaT,https://x.com/RobertoMadrazo_/status/1656290780154322944,tweet,Roberto Madrazo,@RobertoMadrazo_,2,0,2,7,1714,0,2023-05-10 07:31:09,,
1656289817909686272,"@PatyArmendariz @SCJN @INEMexico Lo que la #SCJN invalidó fue la reforma a la Ley Gral. de Comunicación Social y a la Ley Gral. de Responsabilidades Administrativas, NO la Ley Gral. de Instituciones y Procedimientos Electorales (fundamento para los sueldos).

Pero cómo ya lo dijeron, usted no leyó lo que votó.",https://x.com/RobertoMadrazo_/status/1656289817909686272,tweet,Roberto Madrazo,@RobertoMadrazo_,20,2,101,544,5398,0,2023-05-10 07:27:19,,
1656107906486648834,"Hoy se declaró finalizada la emergencia santiaria por #COVID19. El saldo criminal:

700,000 muertes y un PIB 5.9% menor al esperado. 

Fuimos el país con más muertes y peor recuperación económica.

El mérito es todo suyo @HLGatell",https://x.com/RobertoMadrazo_/status/1656107906486648834,tweet,Roberto Madrazo,@RobertoMadrazo_,25,4,102,229,2862,0,2023-05-09 19:24:28,,
1656085684527013890,"@HLGatell @WHO El saldo criminal: 700,000 muertes y un PIB 5.9% menor al esperado. 

Fuimos el país con más muertes y peor recuperación económica.

El mérito es todo suyo @HLGatell",https://x.com/RobertoMadrazo_/status/1656085684527013890,tweet,Roberto Madrazo,@RobertoMadrazo_,105,11,162,967,15582,2,2023-05-09 17:56:10,,
1656076711660797953,"López Obrador se radicalizará ahora que perdió el control sobre las elecciones con el revés que le dio la @SCJN al #PlanB. 

Si logra reformar la Constitución no habrá punto de retorno.",https://x.com/RobertoMadrazo_/status/1656076711660797953,tweet,Roberto Madrazo,@RobertoMadrazo_,44,2,145,599,7573,0,2023-05-09 17:20:31,,
1656076710163431426,"Ojo‼️Otra vez @lopezobrador_ pidió el voto para que Morena obtenga mayoría calificada en 2024 para poder cambiar la Constitución y apoderarse de la #SCJN, del #INE, del #INAI y militarizar la seguridad.

Su finalidad: perpetuar a Morena en el poder y obtener IMPUNIDAD absoluta.",https://x.com/RobertoMadrazo_/status/1656076710163431426,tweet,Roberto Madrazo,@RobertoMadrazo_,609,59,1902,4553,115960,16,2023-05-09 17:20:30,,
1655960808134778882,"El #PlanC de @adan_augusto @Claudiashein y @m_ebrard será desviar recursos públicos y burlar la ley electoral para hacer propaganda ilegal, para hacer conciertos, repartir apoyos, pintar bardas y organizar actos anticipados de campaña… y así, obtener una mayoría calificada en las próximas elecciones que les permita reformar el #PoderJudicial. 

El #PlanC es abusar del poder para concentrar más poder.",https://x.com/RobertoMadrazo_/status/1655960808134778882,tweet,Roberto Madrazo,@RobertoMadrazo_,347,32,914,2175,89325,5,2023-05-09 09:39:57,,
1655672554173140992,"2 de los 4 ministros que designó @lopezobrador_  (#GonzálezAlcántara y @MargRiosFarjat) vuelven a mostrar su autonomía… y distancia con el Presidente.

¡Enhorabuena @SCJN!",https://x.com/RobertoMadrazo_/status/1655672554173140992,tweet,Roberto Madrazo,@RobertoMadrazo_,2,0,50,195,1570,0,2023-05-08 14:34:32,,
1655672552545726464,"A favor del proyecto y de invalidar la primera parte del #PlanB por notorias violaciones al proceso legislativo:

✔️Pérez Dayán
✔️Pardo Rebolledo
✔️Gutiérrez Ortiz Mena
✔️Luis María Aguilar
✔️Arturo Zaldivar
✔️González Alcántara
✔️Ríos Fajart
✔️Javier Laynez
✔️Norma Piña",https://x.com/RobertoMadrazo_/status/1655672552545726464,tweet,Roberto Madrazo,@RobertoMadrazo_,6,1,33,170,1785,0,2023-05-08 14:34:32,,
1655672551048359936,"La @SCJN anuló la primera parte del #PlanB.

Las ministras “de consigna” @YasminEsquivel_  y @lorettaortiza se quedaron solas. Ni siquiera @ArturoZaldivarL las respaldó. 

En contra del proyecto: 
❌Yasmin Esquivel 
❌Loretta Ortiz",https://x.com/RobertoMadrazo_/status/1655672551048359936,tweet,Roberto Madrazo,@RobertoMadrazo_,61,9,389,1300,23166,1,2023-05-08 14:34:31,,
1655591556076785665,https://t.co/9tubybzmFK,https://x.com/RobertoMadrazo_/status/1655591556076785665,tweet,Roberto Madrazo,@RobertoMadrazo_,9,1,19,124,3295,0,2023-05-08 09:12:41,https://pbs.twimg.com/media/FvnXvjQWwAA528R.jpg,
1655591391852937220,"Que curioso… la #ConsejeríaJurídica hace una interpretación de la Constitución… para pedirle a la #Corte que no interprete ni aplique la Constitución al momento de invalidar el #PlanB. 

El Presidente también quiere apropiarse de la facultad de interpretar y aplicar las leyes.",https://x.com/RobertoMadrazo_/status/1655591391852937220,tweet,Roberto Madrazo,@RobertoMadrazo_,84,12,541,1806,61538,6,2023-05-08 09:12:01,,
1654905734994296834,"Esta es la dinastía de  #LópezObrador… encima de todo viven en un Palacio… 

Su hijo #Andy repartió contratos por 100 mdp a través de una red de tráfico de influencias. 

Su hijo #JoséRamón vivió en Houston en la casa de un contratista de PEMEX. 

Su prima #Felipa recibió contratos por 365 millones de pesos de PEMEX. 

Su hermano #Pío recibió sobres de cash.

Su hermano #Martín recibió dinero en efectivo de un ex funcionario. 

Primero los nobles…",https://x.com/RobertoMadrazo_/status/1654905734994296834,tweet,Roberto Madrazo,@RobertoMadrazo_,699,68,1939,4259,228680,12,2023-05-06 11:47:28,,
1654669778932629505,@ferbelaunzaran @Claudiashein @lopezobrador_ Ya son una dinastía…,https://x.com/RobertoMadrazo_/status/1654669778932629505,tweet,Roberto Madrazo,@RobertoMadrazo_,31,1,7,42,5186,0,2023-05-05 20:09:52,,
1654660206679429121,"Primero, López Obrador compra las plantas chatarra de #Iberdrola por 6 mil millones de dólares. 

Después su hijo José Ramón huye a España… 

¿Cuándo este sexenio termine, López Obrador se irá a su rancho… o también huirá a #España?",https://x.com/RobertoMadrazo_/status/1654660206679429121,tweet,Roberto Madrazo,@RobertoMadrazo_,363,23,320,870,33879,2,2023-05-05 19:31:50,,
1654658249356918787,@bereaguilarv @Manzanares_E @yukaile Bien @bereaguilarv … la única forma de hacer la diferencia es señalando las mentiras de este gobierno. Saludos!,https://x.com/RobertoMadrazo_/status/1654658249356918787,tweet,Roberto Madrazo,@RobertoMadrazo_,7,0,4,55,856,0,2023-05-05 19:24:03,,
1654563133636378626,Art. 52 de la Ley General de Responsabilidades Administrativas: https://t.co/QoEC7Q7HMq,https://x.com/RobertoMadrazo_/status/1654563133636378626,tweet,Roberto Madrazo,@RobertoMadrazo_,105,16,605,2412,74134,11,2023-05-05 13:06:06,https://pbs.twimg.com/media/FvYwOTnaAAAgyBJ.png,
1654561416131805185,"¿Cómo se llamó la obra?
DELITO DE COHECHO",https://x.com/RobertoMadrazo_/status/1654561416131805185,tweet,Roberto Madrazo,@RobertoMadrazo_,98,6,458,2499,72927,1,2023-05-05 12:59:16,,
1654561414001090560,"1er acto: José Ramón es descubierto viviendo como rico en #Houston en la casa del contratista de su padre

2do acto: José Ramón es descubierto viviendo como rico en #Coyoacán en la casa de la contratista de su padre

3er acto:José Ramón es descubierto huyendo como rico a #España",https://x.com/RobertoMadrazo_/status/1654561414001090560,tweet,Roberto Madrazo,@RobertoMadrazo_,1292,148,3915,10960,615635,56,2023-05-05 12:59:16,,
1654506252175835136,@DrPacoMoreno1 @WHO Gracias por todo Dr. @DrPacoMoreno1,https://x.com/RobertoMadrazo_/status/1654506252175835136,tweet,Roberto Madrazo,@RobertoMadrazo_,0,0,2,74,11892,0,2023-05-05 09:20:04,,
1654291439394648064,"Ante las pruebas de #CORRUPCIÓN de este gobierno, los aplaudidores del régimen son los únicos que siguen defendiendo lo indefendible. 

Una red de apoyo pagada con camionetas, contratos y favores del gobierno, verdad @abrahamendieta.",https://x.com/RobertoMadrazo_/status/1654291439394648064,tweet,Roberto Madrazo,@RobertoMadrazo_,31,4,230,630,8809,1,2023-05-04 19:06:29,,
1654282389852495874,.@mario_delgado https://t.co/69fnk3WyLL,https://x.com/RobertoMadrazo_/status/1654282389852495874,tweet,Roberto Madrazo,@RobertoMadrazo_,6,2,23,80,2264,1,2023-05-04 18:30:31,https://pbs.twimg.com/amplify_video_thumb/1654282327189602306/img/fYAoMc3MMFBVyQk_.jpg,https://video.twimg.com/amplify_video/1654282327189602306/vid/320x560/OfKa8S4jY7vIkNNq.mp4?tag=14
1654282321208520705,".@mario_delgado será el responsable de la división de @PartidoMorenaMx. 

Vende las candidaturas al mejor postor, no al mejor candidato. 

Le interesan más los moches, que los resultados… y por eso en #Coahuila impuso a @aguadiana.",https://x.com/RobertoMadrazo_/status/1654282321208520705,tweet,Roberto Madrazo,@RobertoMadrazo_,30,1,136,557,12386,1,2023-05-04 18:30:15,,
1654243974234734594,"La vacuna #patria a cargo de Álvarez Buylla llegó 2 años tarde, salvando 0 vidas y costando 900 millones de pesos. 

Además no funciona contra las nuevas variantes. 

En manos de Álvarez Buylla está también la destrucción del #Conacyt",https://x.com/RobertoMadrazo_/status/1654243974234734594,tweet,Roberto Madrazo,@RobertoMadrazo_,373,42,1800,3467,67797,12,2023-05-04 15:57:52,,
1653921048213979137,"A casi 5 años, han dejado inoperante al #INAI. 

Además, el gobierno ordenó dejar de responder a las solicitudes de información de las unidades de #transparencia. 

Esta es su verdadera cara. https://t.co/z8Mm5ZVUoH",https://x.com/RobertoMadrazo_/status/1653921048213979137,tweet,Roberto Madrazo,@RobertoMadrazo_,3,0,54,134,2226,0,2023-05-03 18:34:40,https://pbs.twimg.com/amplify_video_thumb/1653920986243411968/img/GvtOs2ZKaR5gIt-U.jpg,https://video.twimg.com/amplify_video/1653920986243411968/vid/480x270/rStU-uDamKSlT6Bo.mp4?tag=14
1653920982308888577,"Este era @lopezobrador_ en 2018 cuando asumió la presidencia. 

Prometió hacer las compras públicas mediante convocatoria abierta, con observancia ciudadana y con intervención de la oficina de #transparencia. https://t.co/EDT1ndyNKM",https://x.com/RobertoMadrazo_/status/1653920982308888577,tweet,Roberto Madrazo,@RobertoMadrazo_,63,20,473,892,24723,10,2023-05-03 18:34:25,https://pbs.twimg.com/amplify_video_thumb/1653920925577011200/img/__YZebQ24gWxGHmI.jpg,https://video.twimg.com/amplify_video/1653920925577011200/vid/848x448/d8rpIMU_pcunjgYm.mp4?tag=14
1653871254229639171,"El desabasto de medicamentos para la salud mental aumentó 30% en el año, por que la @COFEPRIS ha negado permisos al mayor productor, @Psicofarma. 

Al gobierno más humanista no le importa el dolor ajeno… prefieren desbancar al laboratorio.",https://x.com/RobertoMadrazo_/status/1653871254229639171,tweet,Roberto Madrazo,@RobertoMadrazo_,31,7,167,287,7148,2,2023-05-03 15:16:49,,
1653786950283796483,"A dos años del derrumbe de la #Línea12 la ex directora del metro Florencia Serranía goza de impunidad… 

Mientras tanto, la Fiscalía de la CDMX se dedica a fabricar delitos y a perseguir al opositor de @Claudiashein… el alcalde @STaboadaMx.",https://x.com/RobertoMadrazo_/status/1653786950283796483,tweet,Roberto Madrazo,@RobertoMadrazo_,16,2,101,202,2707,0,2023-05-03 09:41:49,,
1653499439045279744,@bereaguilarv @revistaetcetera Felicidades @bereaguilarv,https://x.com/RobertoMadrazo_/status/1653499439045279744,tweet,Roberto Madrazo,@RobertoMadrazo_,1,0,0,5,198,0,2023-05-02 14:39:21,,
1653417658417655816,"El Ministro #PérezDayán propone invalidar la primera parte del #PlanB, por violaciones al proceso legislativo. 

Apoyemos a los Ministros que defienden la democracia a pesar de las intimidaciones del Presidente. 

No son 8, somos millones. #LaSCJNNoSeToca",https://x.com/RobertoMadrazo_/status/1653417658417655816,tweet,Roberto Madrazo,@RobertoMadrazo_,147,17,618,1367,20979,1,2023-05-02 09:14:23,,
1653402294103453697,Así va creciendo la popularidad de @adan_augusto https://t.co/lKoeSho9ov,https://x.com/RobertoMadrazo_/status/1653402294103453697,tweet,Roberto Madrazo,@RobertoMadrazo_,98,18,292,757,23525,4,2023-05-02 08:13:20,https://pbs.twimg.com/amplify_video_thumb/1653402243511762952/img/Onv7DIAH0GI63jkH.jpg,https://video.twimg.com/amplify_video/1653402243511762952/vid/480x848/x0PhOv7UT64FdvsP.mp4?tag=16
1653116922299392000,"En nombre del “BIENESTAR COLECTIVO” justificarán la destrucción de México, así como justificaron la destrucción del sistema de #salud.  

En nombre del “bienestar colectivo” desfalcaron el #Fonsabi, renunciaron a la fármaco vigilancia para importar medicamentos patito de China e India, suplantaron el Seguro Popular por el #INSABI, abandonaron la compra consolidada de medicamentos, disminuyeron la atención de enfermedades catastróficas y recortaron el programa de vacunación. 

En nombre del “bienestar colectivo” dejaron morir a cientos de miles de personas. 

¿Ahora quién sigue?",https://x.com/RobertoMadrazo_/status/1653116922299392000,tweet,Roberto Madrazo,@RobertoMadrazo_,154,12,414,956,44366,3,2023-05-01 13:19:22,,
